12.501 128.501 -174.501
10.001 96.001 -51.001
7.001 -5.001 0.001
-7.001 -5.001 0.001
0.001 -25.001 -25.001
0.001 -50.001 0.001
0.001 -50.001 50.001
0.001 -50.001 -50.001
50.001 -50.001 0.001
50.001 -50.001 50.001
50.001 -50.001 -50.001
-50.001 -50.001 0.001
-50.001 -50.001 50.001
-50.001 -50.001 -50.001
